method,image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,global_dists,global_gmsd,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share,ciede2000_global,ciede2000_p95,ciede2000_max,crop_ratio,repeat,raw_bit_accuracy,raw_ber,detection_success,exact_decode_success,schema,train_epochs,train_images,train_batch_size,train_steps,train_last_loss
Q-hard-local-tail,17,2.977596886921674e-05,45.26134098268066,0.9937494993209839,0.9958434104919434,nan,nan,0.0010187579318881035,0.994030237197876,0.9964615702629089,0.9876593053340912,0.9829703569412231,0.9804385900497437,0.013491213321685791,0.00025818822905421257,0.0002593116369098425,6.986905646044761e-05,7.369536251644604e-05,41.55715121591627,0.4895479954643275,0.9958371416993139,3.0267981791444356,0.37834977239305445,0.3244250416755676,1.0432444095611564,4.111429691314697,50,1,0.94,0.06,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,18,0.00011003531835740432,39.58467895697823,0.9886669516563416,0.993168294429779,nan,nan,0.0021824934519827366,0.9886727333068848,0.9903758764266968,0.9798862636089325,0.9688371419906616,0.958722710609436,0.021538734436035156,0.00034346815664321184,0.00038115622010082006,0.00025840679882094264,0.000281780980003532,35.876960640067715,0.45240391784545253,0.843032314630284,2.6120195371418298,0.3265024421427287,0.5660053491592407,1.9614595532417287,9.295967102050781,50,1,0.9,0.1,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,19,0.00015327341679949313,38.14533161116859,0.990520179271698,0.9944612383842468,nan,nan,0.0009511114913038909,0.9896843433380127,0.9919157028198242,0.9812363684177399,0.9783688187599182,0.9774312376976013,0.013546884059906006,0.0003710211021825671,0.00040187040576711297,0.00030876160599291325,0.00033933596569113433,35.103767087964194,0.3609229472254882,0.6636737030431159,2.308727232339633,0.28859090404245413,0.6676344871520996,2.243190097808834,9.195573806762695,50,1,0.91,0.09,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,20,6.37018310953863e-05,41.95848083784075,0.9866647720336914,0.9936424493789673,nan,nan,0.0010826786747202277,0.9856287837028503,0.9878209829330444,0.9718421399593353,0.9610200524330139,0.9586009383201599,0.026800930500030518,0.0005378939677029848,0.0006163436337374151,0.00012265575060155243,0.00014444029875448905,39.11312085484701,0.3697152248489144,0.6629232533797828,2.281379664156584,0.285172458019573,0.421037495136261,1.4090000271797178,5.460282325744629,50,1,0.96,0.04,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,21,0.00011487107985885814,39.39789296278006,0.9915570616722107,0.9962176084518433,nan,nan,0.0010315924882888794,0.9895486831665039,0.9897816777229309,0.9828623235225677,0.9814244508743286,0.9812445640563965,0.008357226848602295,0.00023682914616074413,0.00028100694180466235,0.00020037715148646384,0.00020802234575967304,36.98151801512744,0.3078701607483999,0.5410848773286997,1.8358468268345536,0.2294808533543192,0.585460901260376,1.9247062981128684,8.634410858154297,50,1,0.9299999999999999,0.07,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,22,6.701284291921183e-05,41.73841957382151,0.983018159866333,0.991130530834198,nan,nan,0.0008271352853626013,0.9820775389671326,0.9878883957862854,0.9665153622627258,0.9614333510398865,0.9566153287887573,0.026455044746398926,0.0004139154334552586,0.00043198285857215524,0.00016205247084144503,0.0002048802016361151,37.90344342819834,0.4735215583327035,0.9250297795224762,3.091479619466293,0.3864349524332866,0.4349992275238037,1.4747703313827512,6.3033318519592285,50,1,0.99,0.01,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,23,5.761727879871614e-05,42.39447256826327,0.9874086380004883,0.9927995204925537,nan,nan,0.0009939558804035187,0.988296627998352,0.9894784688949585,0.9826640486717224,0.9779590368270874,0.974064826965332,0.011519432067871094,0.00020129284530412406,0.00020622232113964856,0.00010945690155494958,0.00012475009680201765,39.607568497859994,0.34310444459020234,0.6250315259692691,2.264441916620096,0.283055239577512,0.45259493589401245,1.446824890375137,5.702411651611328,50,1,0.94,0.06,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,24,2.5629837182350457e-05,45.91254152732313,0.9933961629867554,0.9968714714050293,nan,nan,0.0007856870070099831,0.9935998916625977,0.9940522909164429,0.990361899137497,0.9896224141120911,0.9892253279685974,0.004429876804351807,0.00036341859959065914,0.000552288955077529,5.048673483543098e-05,5.615274039882934e-05,42.96822715832715,0.31533863255716144,0.6250595266966791,2.278502814851817,0.28481285185647714,0.33559587597846985,0.9441259592771529,2.742751121520996,50,1,0.98,0.02,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,25,4.708227061200887e-05,43.27142600830999,0.9899426698684692,0.9953649044036865,nan,nan,0.0006092248950153589,0.9897688627243042,0.9928334951400757,0.9793985486030579,0.9728398323059082,0.9663736820220947,0.01999366283416748,0.0007423752686008811,0.0010616136714816093,0.00012092864926671609,0.0001317724381806329,39.1747079802688,0.5079658697832671,0.9699769006207423,2.839197323808794,0.35489966547609925,0.4045407772064209,1.206236910820007,6.237267017364502,50,1,0.97,0.03,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,26,4.130327943130396e-05,43.84015464508825,0.990302562713623,0.9914530515670776,nan,nan,0.0021675496827811003,0.9905307292938232,0.9937140941619873,0.9792499840259552,0.9723621010780334,0.9694280028343201,0.021351993083953857,0.0006265764241106808,0.0007902680663391948,9.407805919181556e-05,0.00011535865087353159,40.265116505683096,0.46470164607323283,0.8841904712195653,2.9404317035937404,0.36755396294921755,0.4161072373390198,1.2850716888904565,3.8346340656280518,50,1,0.95,0.05,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,27,4.5854878408135846e-05,43.38614453821015,0.9945701956748962,0.9962795972824097,nan,nan,0.0004726970801129937,0.9938622117042542,0.9934612512588501,0.9901773035526276,0.9884794354438782,0.9876648783683777,0.004981815814971924,0.00028150336584076285,0.00028716569067910314,0.00010586870484985411,0.0001135095317295054,39.75232399851342,0.4607820335713686,0.8886782718774716,2.7653037051498552,0.3456629631437319,0.4074088931083679,1.2870278894901261,4.95238733291626,50,1,0.97,0.03,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,28,5.2668910939246416e-05,42.78445661668448,0.9883327484130859,0.9925103187561035,nan,nan,0.0010883649811148643,0.9891416430473328,0.992662250995636,0.9742613732814789,0.9720402359962463,0.9716891646385193,0.02062201499938965,0.00038774218410253525,0.0003981296031270176,0.00011771680146921426,0.00013276147001306526,39.29161546802993,0.40409720894249695,0.765827311842449,2.545414834790384,0.318176854348798,0.4665025472640991,1.5108493804931626,5.027375221252441,50,1,0.98,0.02,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,29,3.931769970222376e-05,44.05411898669353,0.9917044639587402,0.9960698485374451,nan,nan,0.0006767696468159556,0.990947961807251,0.9921598434448242,0.9823136925697327,0.9803346395492554,0.9783899188041687,0.011825203895568848,0.0005075997905805707,0.0007205092115327716,7.045042730169371e-05,7.175981045293156e-05,41.52116368428224,0.3604093514998989,0.6338554848547909,1.8734865043629734,0.23418581304537167,0.39918532967567444,1.1929924488067611,3.80206036567688,50,1,0.94,0.06,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,30,6.183898221934214e-05,42.08737666893111,0.9923027753829956,0.9961158633232117,nan,nan,0.0010480281198397279,0.9911642074584961,0.9945534467697144,0.980827271938324,0.971311628818512,0.9635303020477295,0.023241817951202393,0.0006808434845879674,0.0009860919089987874,0.0001378582528559491,0.00016133450480992906,38.60567229830143,0.4246845518978057,0.9047081359778093,3.025831868200169,0.3782289835250211,0.47142401337623596,1.4060440897941586,6.650266647338867,50,1,0.9299999999999999,0.07,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,31,6.078273509046994e-05,42.162197615121926,0.9944154620170593,0.996574342250824,nan,nan,0.0008475823560729623,0.9935557842254639,0.9932640194892883,0.9884085059165955,0.9878931045532227,0.9874779582023621,0.005370914936065674,0.00036579190054908395,0.0004315304395277053,0.00011620779696386307,0.0001308782993874047,39.34764731973391,0.3399728699049855,0.6145391640814627,2.167913905438294,0.27098923817978676,0.4797045886516571,1.5708234608173361,4.941627502441406,50,1,0.92,0.08,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,32,5.59742511541117e-05,42.52011707875105,0.9916033744812012,0.9948959350585938,nan,nan,0.00100090226624161,0.9913039207458496,0.9919983744621277,0.9846087396144867,0.9822385311126709,0.9803104400634766,0.009759843349456787,0.0003264893894083798,0.0004088224668521434,0.00011896017531398684,0.0001255776769539807,39.24598404457177,0.4195774619109085,0.7502732817330384,2.2901883920714092,0.28627354900892615,0.4490613341331482,1.4755415499210358,4.601094722747803,50,1,0.97,0.03,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,33,2.9720054953941144e-05,45.26950391877434,0.9881109595298767,0.9921190142631531,nan,nan,0.000878955121152103,0.9879997968673706,0.9913597702980042,0.9774612188339233,0.9701417684555054,0.962969958782196,0.02121800184249878,0.00022161360539030284,0.00024045682221185416,6.157816096674651e-05,6.367149580910336e-05,42.1057328545426,0.40351872840847774,0.8042530312003582,2.582811040713993,0.32285138008924913,0.33522313833236694,0.9739542871713631,3.325549364089966,50,1,0.97,0.03,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,34,7.167984585976228e-05,41.44602937251158,0.9930161833763123,0.9965376853942871,nan,nan,0.0010121912928298116,0.9917795658111572,0.991820752620697,0.9865486323833466,0.9851425886154175,0.9846911430358887,0.006678164005279541,0.0004851926933042705,0.0005002858815714717,0.00013088436389807612,0.00015002657164586708,38.83112233345285,0.2880611529631196,0.5558308652760358,2.2187319019381166,0.2773414877422646,0.5428636074066162,1.716388654708862,6.1738128662109375,50,1,0.9,0.1,0,0,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,35,3.496669887681492e-05,44.56345366468434,0.9931632876396179,0.995750904083252,nan,nan,0.0005012814654037356,0.9931082725524902,0.993625819683075,0.9844293296337128,0.9827662706375122,0.9825787544250488,0.010859549045562744,0.00012197801697766408,0.00013027607928961515,8.614097896497697e-05,9.691398918221239e-05,40.647901969259664,0.5241108242883576,1.0131790331508101,3.115917190429547,0.38948964880369336,0.3485493063926697,1.0480786323547353,4.543254852294922,50,1,0.97,0.03,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,36,5.486862573889084e-05,42.60675917177542,0.9884964823722839,0.9936635494232178,nan,nan,0.001216959673911333,0.9879181385040283,0.9896365404129028,0.9772568047046661,0.9741427898406982,0.9730347394943237,0.01549375057220459,0.0006261423695832491,0.0007345164776779711,0.00011030974565073848,0.00011387686026864685,39.573861167949225,0.3697315234274933,0.673141453688282,2.2037939735584335,0.2754742466948042,0.4365065097808838,1.3526540040969846,4.2849626541137695,50,1,0.91,0.09,0,0,0,2,64,4,32,1.4418888092041016
Q-hard-local-tail,37,6.905590271344408e-05,41.60799193170612,0.9856078028678894,0.9916231036186218,nan,nan,0.000997111783362925,0.9841314554214478,0.9874718189239502,0.970117062330246,0.9668469429016113,0.964353084564209,0.020624876022338867,0.0002616821730043739,0.0002950737834908068,0.00011912130867131054,0.00013519985805032775,39.24010544053674,0.2821993476606895,0.5042282956904103,1.9728861554082862,0.24661076942603577,0.4614351987838745,1.5514134883880566,5.241958141326904,50,1,0.99,0.01,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,38,9.770045289769769e-05,40.101034230722696,0.9900981783866882,0.9945862293243408,nan,nan,0.0008168137865141034,0.9893472790718079,0.9915040731430054,0.9804366528987885,0.9743624925613403,0.9738819003105164,0.01714158058166504,0.000246118928771466,0.00027920189313590527,0.0001751094387145713,0.00017823654707171954,37.56690444029769,0.3088173971387861,0.5482998356782782,1.9206627815281219,0.24008284769101523,0.573915958404541,1.828280663490295,6.208346366882324,50,1,0.98,0.02,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,39,2.4973973268060945e-05,46.025123574836186,0.9823746681213379,0.9929909110069275,nan,nan,0.0013508039992302656,0.9818198084831238,0.9840889573097229,0.9680812656879425,0.9431304931640625,0.9295953512191772,0.0409584641456604,0.0002835611521732062,0.0003911962849088013,4.719114804174751e-05,5.6601036703796126e-05,43.26139457237869,0.3700764447917821,0.6928830233541814,2.451883479931517,0.3064854349914396,0.30882585048675537,0.891785955429077,3.0501444339752197,50,1,0.95,0.05,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,40,0.00012484069156926125,39.03643834176185,0.9910060167312622,0.9955916404724121,nan,nan,0.002291266806423664,0.988365888595581,0.9915041923522949,0.9761185348033905,0.9652851819992065,0.9570257067680359,0.02621901035308838,0.0013638638192787766,0.001599468756467104,0.00028017209842801094,0.00040108004031935707,35.525751170948745,0.42849359801269066,0.9818240497717249,3.466803346565192,0.433350418320649,0.6574504375457764,2.3133567333221423,7.43745756149292,50,1,0.83,0.17,0,0,0,2,64,4,32,1.4418888092041016
Q-hard-local-tail,41,3.863950041704811e-05,44.129684973580424,0.9929295778274536,0.9947810173034668,nan,nan,0.0006118147284723818,0.9935998916625977,0.9948899745941162,0.9864687025547028,0.9854360818862915,0.9849156737327576,0.009453892707824707,0.0001515680633019656,0.00016630790196359158,0.00010000420297728851,0.00012245427751622628,39.999817470851404,0.5581991399209407,1.0721289217186836,3.2235535509559776,0.4029441938694972,0.30785226821899414,1.1183176636695842,4.9254302978515625,50,1,0.9299999999999999,0.07,0,0,3,2,64,4,32,1.4418888092041016
Q-hard-local-tail,42,4.336636993684806e-05,43.62846929762159,0.9883732795715332,0.9940201640129089,nan,nan,0.0010656056692823768,0.987576425075531,0.9906256198883057,0.9719180464744568,0.9608759880065918,0.9600558280944824,0.029749631881713867,0.0006068991497159004,0.0007750053191557527,0.00010340513836126775,0.00011277454359515104,39.85457879941314,0.4524923642944915,0.8837294652378058,2.831524077729289,0.35394050971616114,0.4022842049598694,1.233513236045835,5.4730916023254395,50,1,0.98,0.02,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,43,1.834226532082539e-05,47.365470287761575,0.9954864978790283,0.9967012405395508,nan,nan,0.0005317818140611053,0.9951971173286438,0.998490571975708,0.989273190498352,0.9831384420394897,0.9774252772331238,0.015352129936218262,0.00017266554641537368,0.0001843141799326986,5.2718671213369817e-05,6.0837212004116736e-05,42.78035544771669,0.6141531269937276,1.226994220394775,3.493541738382249,0.43669271729778114,0.21426929533481598,0.7335280567407605,3.75951886177063,50,1,1.0,0.0,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,44,4.799888120032847e-05,43.187688854199635,0.9871532917022705,0.9956235885620117,nan,nan,0.0006083539337851107,0.9862309694290161,0.9886480569839478,0.9754610359668732,0.9700607061386108,0.9691267013549805,0.018587350845336914,0.00021363062842283398,0.00033285532845184207,0.00010568523430265486,0.00012811047417926602,39.759856854345465,0.4252604737501144,0.8130821018971987,2.7872155914446584,0.3484019489305823,0.40988656878471375,1.127502769231795,6.09912109375,50,1,0.98,0.02,0,0,3,2,64,4,32,1.4418888092041016
Q-hard-local-tail,45,4.3730939069064334e-05,43.592111966058894,0.9915117025375366,0.9952542781829834,nan,nan,0.001380939967930317,0.991180419921875,0.99260014295578,0.9842135608196259,0.9788497090339661,0.9760805368423462,0.013750433921813965,0.00041758513543754816,0.00042983368621207774,9.398857946507633e-05,0.00012146074004704133,40.26924914236709,0.41030815156177747,0.7894228638062163,2.7823113057142295,0.3477889132142787,0.41041144728660583,1.333943474292755,5.114836692810059,50,1,1.0,0.0,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,46,7.707762415520847e-05,41.130716805265095,0.9958919286727905,0.9950658679008484,nan,nan,0.0007359173032455146,0.9961624145507812,0.9971203207969666,0.9924443364143372,0.9900830388069153,0.9883694648742676,0.0070372819900512695,0.00031952126300893724,0.0003602026554290205,0.00015867833280935884,0.00017535002552904189,37.99482371189439,0.3840252887084727,0.7112575285199694,2.4367740124449875,0.30459675155562344,0.5220991969108582,1.720291578769683,5.085625648498535,50,1,0.95,0.05,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,47,3.634288441389799e-05,44.39580607151061,0.9926852583885193,0.9955542087554932,nan,nan,0.0006725573912262917,0.9924607276916504,0.9927517175674438,0.9860240817070007,0.9849973917007446,0.9843270182609558,0.007754325866699219,0.0009138054447248578,0.001193452626466751,8.58632120070979e-05,9.131319711741526e-05,40.661928692823125,0.49375895132883657,0.9534887938074579,2.9176740124522764,0.36470925155653455,0.3920683264732361,1.2986840069293974,6.1895527839660645,50,1,0.96,0.04,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,48,8.297441672766581e-05,40.810557918009074,0.9929661750793457,0.9959206581115723,nan,nan,0.0009740288369357586,0.9914676547050476,0.9934068918228149,0.9868995249271393,0.9741703271865845,0.9626672267913818,0.01923656463623047,0.0003706315765157342,0.00043003997416235507,0.00016962792142294347,0.00020571060667862184,37.70502659615549,0.38255709127039045,0.7717547052201135,2.753114168831813,0.34413927110397663,0.5262508392333984,1.7706843376159667,7.162858963012695,50,1,0.96,0.04,1,1,1,2,64,4,32,1.4418888092041016
Q-hard-local-tail,49,6.740462413290516e-05,41.71310308709225,0.9915943145751953,0.9949932098388672,nan,nan,0.0020761657506227493,0.9906305074691772,0.9922351837158203,0.9835700392723083,0.9766837954521179,0.9721481800079346,0.015551388263702393,0.00046825234312564135,0.0004771402454935014,0.00013554671022575349,0.00017933567869476974,38.67911018460772,0.36846703491815175,0.7332585235728113,2.7359222648587944,0.3419902831073493,0.5526306629180908,1.728938573598858,6.132824897766113,50,1,0.89,0.11,0,0,1,2,64,4,32,1.4418888092041016
